Longitude,Latitude,nestbox_ID2,year,initialeggs,NHatched,NFledged,fledge_fail,comment,psi,Forest,PLAN_NO,GridID,FID,layer,path,polygon_id,polygonID
-2.554106267,55.26958204,T069,1995,0,0,0,1,NA,NA,Kielder,NY6497,4251,0,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,1,1
-2.582006994,55.22955458,T071,1995,0,0,0,1,NA,NA,Kielder,NY6392,4045,0,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,1,1
-2.628607054,55.24343134,T076,1995,0,0,0,1,NA,NA,Kielder,NY6094,4124,NA,NA,NA,NA,NA
-2.604743774,55.23591388,T077,1995,3,3,0,1,NA,NA,Kielder,NY6193,4084,0,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,1,1
-2.564286356,55.25497821,T080,1995,0,0,0,1,NA,NA,Kielder,NY6495,4169,0,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,1,1
-2.538234232,55.28295218,T082,1995,0,0,0,1,NA,NA,Kielder,NY6598,4293,0,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,1,1
-2.500717657,55.19163517,T083,1995,2,2,1,1,NA,NA,Kielder,NY6888,3886,1,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,2,2
-2.507289848,55.17732025,T085,1995,0,0,0,1,NA,NA,Kielder,NY6787,3844,3,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,4,4
-2.617778747,55.27538678,T090,1995,0,0,0,1,NA,NA,Kielder,NY6098,4288,NA,NA,NA,NA,NA
-2.536823481,55.21340735,T096,1995,0,0,0,1,NA,NA,Kielder,NY6591,4006,NA,NA,NA,NA,NA
-2.543497295,55.21876937,T097,1995,0,0,0,1,NA,NA,Kielder,NY6591,4006,NA,NA,NA,NA,NA
-2.531792133,55.22502128,T098,1995,0,0,0,1,NA,NA,Kielder,NY6692,4048,NA,NA,NA,NA,NA
-2.549752397,55.15943362,T105,1995,2,2,2,1,NA,NA,Kielder,NY6585,3760,3,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,4,4
-2.539963674,55.16675609,T106,1995,3,3,2,1,NA,NA,Kielder,NY6585,3760,3,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,4,4
-2.531073898,55.20651332,T108,1995,0,0,0,1,NA,NA,Kielder,NY6690,3966,1,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,2,2
-2.582978657,55.22074368,T109,1995,0,0,0,1,NA,NA,Kielder,NY6391,4004,2,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,3,3
-2.569349645,55.21299025,T113,1995,0,0,0,1,NA,NA,Kielder,NY6391,4004,2,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,3,3
-2.576551341,55.23281544,T119,1995,0,0,0,1,NA,NA,Kielder,NY6393,4086,0,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,1,1
-2.547959078,55.25747882,T128,1995,0,0,0,1,NA,NA,Kielder,NY6596,4211,0,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,1,1
-2.611808599,55.25564779,T129,1995,0,0,0,1,NA,NA,Kielder,NY6195,4166,0,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,1,1
-2.48928128,55.1556477,T135,1995,3,3,2,1,NA,NA,Kielder,NY6884,3722,3,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,4,4
-2.437837638,55.1870248,T141,1995,2,2,1,1,NA,NA,Kielder,NY7288,3890,1,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,2,2
-2.606376393,55.25019347,T144,1995,2,0,0,1,NA,NA,Kielder,NY6195,4166,0,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,1,1
-2.619755482,55.26081954,T145,1995,0,0,0,1,NA,NA,Kielder,NY6096,4206,0,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,1,1
-2.590401753,55.24434108,T146,1995,2,1,1,1,NA,NA,Kielder,NY6294,4126,0,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,1,1
-2.55993651,55.24771965,T149,1995,3,3,2,1,NA,NA,Kielder,NY6494,4128,0,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,1,1
-2.610018699,55.22097087,T150,1995,3,3,1,1,NA,NA,Kielder,NY6192,4043,NA,NA,NA,NA,NA
-2.51316871,55.20712914,T151,1995,2,2,1,1,NA,NA,Kielder,NY6790,3967,1,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,2,2
-2.585990174,55.2331299,T152,1995,2,2,2,1,NA,NA,Kielder,NY6293,4085,0,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,1,1
-2.581469932,55.23584732,T153,1995,2,2,0,1,NA,NA,Kielder,NY6393,4086,0,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,1,1
-2.488288746,55.20282819,T159,1995,3,3,2,1,NA,NA,Kielder,NY6989,3928,1,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,2,2
-2.480634843,55.19351319,T160,1995,0,0,0,1,NA,NA,Kielder,NY6988,3887,1,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,2,2
-2.537650927,55.19318522,T403,1995,2,2,2,1,NA,NA,Kielder,NY6588,3883,NA,NA,NA,NA,NA
-2.544859335,55.26090735,T001,1996,0,0,0,1,NA,NA,Kielder,NY6596,4211,0,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,1,1
-2.555570131,55.25043539,T002,1996,2,0,0,1,NA,NA,Kielder,NY6495,4169,0,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,1,1
-2.612153843,55.26786694,T003,1996,2,2,2,1,NA,NA,Kielder,NY6197,4248,0,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,1,1
-2.60883676,55.24649697,T006,1996,2,2,1,1,NA,NA,Kielder,NY6194,4125,0,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,1,1
-2.587482066,55.23833458,T009,1996,2,2,2,1,NA,NA,Kielder,NY6293,4085,0,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,1,1
-2.583289069,55.22047261,T014,1996,0,0,0,1,NA,NA,Kielder,NY6291,4003,2,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,3,3
-2.566536413,55.20302889,T019,1996,2,2,1,1,NA,NA,Kielder,NY6490,3964,2,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,3,3
-2.576072024,55.19965939,T020,1996,3,3,0,1,NA,NA,Kielder,NY6389,3922,2,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,3,3
-2.600859162,55.19729326,T023,1996,2,2,2,1,NA,NA,Kielder,NY6189,3920,2,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,3,3
-2.636580421,55.20106586,T025,1996,2,2,2,1,NA,NA,Kielder,NY5989,3918,2,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,3,3
-2.540478266,55.18158076,T030,1996,2,2,2,1,NA,NA,Kielder,NY6587,3842,3,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,4,4
-2.529629205,55.18055006,T031,1996,2,2,2,1,NA,NA,Kielder,NY6687,3843,3,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,4,4
-2.525248933,55.16987564,T032,1996,3,3,2,1,NA,NA,Kielder,NY6686,3802,3,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,4,4
-2.529418307,55.21200196,T035,1996,0,0,0,1,NA,NA,Kielder,NY6690,3966,1,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,2,2
-2.543691536,55.20996225,T037,1996,0,0,0,1,NA,NA,Kielder,NY6590,3965,1,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,2,2
-2.562378107,55.22012153,T039,1996,0,0,0,1,NA,NA,Kielder,NY6491,4005,NA,NA,NA,NA,NA
-2.572611334,55.22124209,T040,1996,0,0,0,1,NA,NA,Kielder,NY6392,4045,NA,NA,NA,NA,NA
-2.575105179,55.23066563,T042,1996,3,2,2,1,NA,NA,Kielder,NY6393,4086,0,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,1,1
-2.583861026,55.19512933,T045,1996,2,2,2,1,NA,NA,Kielder,NY6289,3921,2,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,3,3
-2.602853346,55.18371449,T050,1996,0,0,0,1,NA,NA,Kielder,NY6187,3838,2,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,3,3
-2.497052186,55.20000713,T055,1996,2,2,2,1,NA,NA,Kielder,NY6889,3927,1,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,2,2
-2.508542694,55.1647346,T066,1996,2,2,2,1,NA,NA,Kielder,NY6785,3762,3,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,4,4
-2.535537706,55.25807313,T067,1996,0,0,0,1,NA,NA,Kielder,NY6696,4212,0,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,1,1
-2.53581358,55.2668781,T068,1996,0,0,0,1,NA,NA,Kielder,NY6697,4253,0,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,1,1
-2.582006994,55.22955458,T071,1996,0,0,0,1,NA,NA,Kielder,NY6392,4045,0,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,1,1
-2.628607054,55.24343134,T076,1996,0,0,0,1,NA,NA,Kielder,NY6094,4124,NA,NA,NA,NA,NA
-2.604743774,55.23591388,T077,1996,3,3,2,1,NA,NA,Kielder,NY6193,4084,0,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,1,1
-2.538629832,55.2191504,T078,1996,2,2,2,1,NA,NA,Kielder,NY6591,4006,NA,NA,NA,NA,NA
-2.564286356,55.25497821,T080,1996,1,1,0,1,NA,NA,Kielder,NY6495,4169,0,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,1,1
-2.538234232,55.28295218,T082,1996,0,0,0,1,NA,NA,Kielder,NY6598,4293,0,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,1,1
-2.491293703,55.19167351,T083,1996,3,3,2,1,NA,NA,Kielder,NY6888,3886,1,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,2,2
-2.507289848,55.17732025,T085,1996,3,3,3,1,NA,NA,Kielder,NY6787,3844,3,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,4,4
-2.596426324,55.23703315,T087,1996,0,0,0,1,NA,NA,Kielder,NY6293,4085,0,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,1,1
-2.484847436,55.19116016,T091,1996,2,2,2,1,NA,NA,Kielder,NY6988,3887,1,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,2,2
-2.536823481,55.21340735,T096,1996,0,0,0,1,NA,NA,Kielder,NY6591,4006,NA,NA,NA,NA,NA
-2.53496024,55.19166944,T100,1996,0,0,0,1,NA,NA,Kielder,NY6688,3884,NA,NA,NA,NA,NA
-2.549752397,55.15943362,T105,1996,3,3,2,1,NA,NA,Kielder,NY6585,3760,3,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,4,4
-2.546772295,55.17103903,T107,1996,0,0,0,1,NA,NA,Kielder,NY6586,3801,3,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,4,4
-2.570769122,55.21334305,T114,1996,0,0,0,1,NA,NA,Kielder,NY6391,4004,2,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,3,3
-2.609069628,55.25143809,T120,1996,3,3,2,1,NA,NA,Kielder,NY6195,4166,0,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,1,1
-2.611808599,55.25564779,T129,1996,3,3,0,1,NA,NA,Kielder,NY6195,4166,0,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,1,1
-2.517183899,55.1895895,T133,1996,2,2,2,1,NA,NA,Kielder,NY6788,3885,1,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,2,2
-2.470398561,55.19130663,T142,1996,0,0,0,1,NA,NA,Kielder,NY7088,3888,1,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,2,2
-2.619755482,55.26081954,T145,1996,2,2,2,1,NA,NA,Kielder,NY6096,4206,0,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,1,1
-2.590401753,55.24434108,T146,1996,3,3,1,1,NA,NA,Kielder,NY6294,4126,0,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,1,1
-2.560294578,55.23963065,T149,1996,2,2,2,1,NA,NA,Kielder,NY6494,4128,0,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,1,1
-2.595872618,55.2210408,T150,1996,0,0,0,1,NA,NA,Kielder,NY6292,4044,2,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,3,3
-2.570772594,55.2355384,T156,1996,0,0,0,1,NA,NA,Kielder,NY6393,4086,0,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,1,1
-2.529709564,55.16293709,T158,1996,0,0,0,1,NA,NA,Kielder,NY6685,3761,3,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,4,4
-2.612873259,55.27370419,T163,1996,0,0,0,1,NA,NA,Kielder,NY6197,4248,0,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,1,1
-2.462203062,55.18891176,T413,1996,0,0,0,1,NA,NA,Kielder,NY7088,3888,1,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,2,2
-2.581193344,55.18453856,T422,1996,4,4,2,1,NA,NA,Kielder,NY6387,3840,2,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,3,3
-2.544859335,55.26090735,T001,1997,2,0,0,1,NA,NA,Kielder,NY6596,4211,0,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,1,1
-2.555570131,55.25043539,T002,1997,1,1,0,1,NA,NA,Kielder,NY6495,4169,0,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,1,1
-2.612153843,55.26786694,T003,1997,3,3,2,1,NA,NA,Kielder,NY6197,4248,0,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,1,1
-2.584337116,55.23834969,T010,1997,0,0,0,1,NA,NA,Kielder,NY6293,4085,0,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,1,1
-2.560666541,55.19901232,T021,1997,0,0,0,1,NA,NA,Kielder,NY6489,3923,2,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,3,3
-2.607361214,55.20130476,T024,1997,3,3,3,1,NA,NA,Kielder,NY6189,3920,2,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,3,3
-2.636580421,55.20106586,T025,1997,3,3,3,1,NA,NA,Kielder,NY5989,3918,2,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,3,3
-2.540478266,55.18158076,T030,1997,3,3,3,1,NA,NA,Kielder,NY6587,3842,3,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,4,4
-2.529629205,55.18055006,T031,1997,2,2,2,1,NA,NA,Kielder,NY6687,3843,3,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,4,4
-2.525248933,55.16987564,T032,1997,3,3,3,1,NA,NA,Kielder,NY6686,3802,3,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,4,4
-2.543865831,55.21121951,T037,1997,3,3,3,1,NA,NA,Kielder,NY6590,3965,NA,NA,NA,NA,NA
-2.566358583,55.2236975,T040,1997,0,0,0,1,NA,NA,Kielder,NY6492,4046,NA,NA,NA,NA,NA
-2.576618839,55.2266148,T041,1997,4,4,3,1,NA,NA,Kielder,NY6392,4045,0,KielderPolygons,C:/Users/r01ak21/OneDrive - University of Aberdeen/OneDrive_1_10-01-2022/Career/PhD/Reading/My PhD/Chapters/Chapter 2/Data/KielderPolygons.shp|layername=KielderPolygons,1,1
